Date.Time,City,State,Shape,Duration,Summary,Posted,Country,pop,lat,long,capital
2013-06-25,Juncos,,Other,4 seconds,Moving star grows extremely bright then fades away.,2013-07-03,Puerto Rico,8883,18.23,-65.92,0
2013-06-19,Kells,,Changing,45 minutes,I SAW A VERY LARGE ORANGE SHAPE AND SIZE CHANGING LIGHT WHICH MOVED SLOWLY AND DIVIDED IN SECTIONS,2013-07-03,Ireland,4966,53.73,-6.89,0
2013-06-18,Kannur,,Disk,2 seconds,http://newindianexpress.com/states/kerala/Army-Major-captures-UFO-in-Kerala/2013/06/18/article1640262.ece,2013-09-30,India,62528,11.86,75.35,0
NA,Kannur,,Disk,,"I saw this photo on a Malayala manorama 17th-jun-2013 (Malayalam daily).  ((NUFORC Note:  Computerized photo, we believe.  PD))",2013-07-03,India,62528,11.86,75.35,0
2013-06-16,Glasgow,,Rectangle,5 seconds,"'Floating' rectangular 'sheet of paper',,,",2013-07-03,UK,607192,55.87,-4.27,0
2013-06-14,Berlin,,Light,30 seconds,Germany; Berlin 06/14/13 - 11:00 pm - Light - North to South changes its way; moves high - Looks like a satellite.,2013-07-03,Germany,3378275,52.52,13.38,1
2013-06-13,Gold Coast,,Other,2.5 hours,"Wake up go out to balcony to have a smoke:  i have one of the best views for the beach and sky, all of a sudden I hear something that s",2013-07-03,Australia,523174,-28.07,153.44,0
2013-06-07,Brisbane,,Unknown,5 seconds,Flash of light in the night sky followed by a second very bright flash just seconds afterwards. The flash lasted only a second or two.,2013-07-14,Australia,1891999,-27.46,153.02,0
2013-06-06,Westhill,,Changing,~30 minutes,Circle and diamond white shiny object turned into ball of light and went away so fast,2013-07-03,UK,9956,57.15,-2.28,0
2013-06-06,Chelmsford,,Sphere,1 minute,"Initially, I see a black sphere hovering above me was moving very slow, but had a haze around it like when u see petrol on a warm day.",2016-01-05,UK,103256,51.73,0.47,0
2013-06-04,Port Macquarie,,Triangle,10-15 minutes,"Two red one white light Triangle formation UFO in NSW, Australia (following/looking for something)",2013-07-03,Australia,50421,-31.44,152.91,0
2013-06-01,Nokia,,Sphere,10 minutes,Silver sphere in  the sky.,2019-06-27,Finland,29026,61.49,23.48,0
2013-06-01,Bristol,,Light,10+ minutes,Bright lights moving across sky as high as the stars and no sounds,2013-06-02,UK,432967,51.46,-2.6,0
2013-05-31,Oradea,,Light,3 minutes,"8 objects taking a 90 degree turn, then aligning in the sky,",2013-06-02,Romania,202777,47.07,21.92,0
2013-05-23,Culebra,,Light,10-15 minutes,"Green Orb observed for 15 mins stationary in sky over Puerto Rico, instantaneously vanishes 90 degree angle.",2013-07-03,Puerto Rico,1499,18.31,-65.31,0
2013-05-23,Chandigarh,,Light,4-5 hours,I have been looking at balls of light it sky above chandigarh a city in india where I  live. its been about a month now since the first,2013-06-02,India,942769,30.75,76.78,0
2013-05-22,Perth,,Disk,3 seconds,2 saucer shaped objects speeding through the moonlit sky Perth Australia,2013-06-02,Australia,1472075,-31.96,115.84,0
2013-05-19,Liverpool,,Sphere,9,Black dark bluish orb the moved smoothly and straight across the sky.,2019-08-23,UK,468584,53.42,-2.99,0
2013-05-18,Quito,,Unknown,4-5 minutes,"The outline and shape of the craft, disappearing behind the hotel.",2013-06-02,Ecuador,1399814,-0.19,-78.5,1
2013-05-16,Greytown,,Fireball,3 minutes,orange glowing light,2013-06-02,New Zealand,2194,-41.08,175.45,0
2013-05-15,Johannesburg,,Light,3 seconds,"Sightings in Africa skies, Johannesburg.",2013-05-15,South Africa,2091491,-26.19,28.04,0
2013-05-12,Talofofo,,Light,5 minutes,3 bright (Venus bright) red lights approached Guam from ~255o at 20 o elevation at 0945 GMT 12 May and faded away.,2013-05-15,Guam,2831,13.35,144.75,0
2013-05-06,Hobart,,Light,1 minute,Strange orange light in Australia.,2013-05-15,Australia,206640,-42.85,147.29,0
2013-05-04,Gladstone,,Light,4-5 minutes,Bright orange light slows down and flashes slowly and disappears.,2013-05-15,Australia,31008,-23.85,151.25,0
2013-05-02,Vega Baja,,Formation,30 minutes,Red orbs in formation over Puerto Rico.,2013-05-15,Puerto Rico,29407,18.44,-66.4,0
2013-05-02,Cairo,,Triangle,10 seconds,Cairo.,2013-07-03,Egypt,7836243,30.06,31.25,1
2013-05-01,Puerto Vallarta,,,2:15,Missing 2.15 hours with my Aunt while in Mexico ...both of us have no idea,2015-03-20,Mexico,195112,20.62,-105.23,0
2013-04-29,Brisbane,,Formation,20 seconds,Vanishing 'V' formation of 9 small bird like objects,2013-05-15,Australia,1891999,-27.46,153.02,0
2013-04-29,Nicosia,,Circle,10 minutes,"I saw one object, round and white. When I first saw it it was closer to the earth but by the time I was ready to take pictures it had a",2013-05-15,Cyprus,202488,35.16,33.38,1
2013-04-29,Nicosia,,Circle,10 minutes,"I saw one object, round and white. When I first saw it it was closer to the earth but by the time I was ready to take pictures it had a",2013-05-15,Cyprus,42372,35.18,33.37,1
2013-04-24,Tiberias,,Circle,4 minutes,"3 UFOs inTtiberias, Israel.",2013-05-15,Israel,39768,32.8,35.53,0
2013-04-21,Tirana,,Disk,2 minutes,"21.04.2013 22:30 Tirana, Albania 2 minutes, Disk/sphere object with a red light line on the middle",2013-05-15,Albania,380403,41.33,19.82,1
2013-04-19,Norwich,,Light,20 seconds,Highly maneuvrable yellow lights,2013-05-15,UK,178388,52.65,1.28,0
2013-04-17,Mandurah,,Disk,20 MIN,Green glowing UFO with blue spot light,2013-09-30,Australia,79180,-32.53,115.75,0
2013-04-15,Boksburg,,Light,+- 5-10 seconds,"Bright orb-like object moving near ground - seen in residential area , Boksburg , South Africa",2013-05-15,South Africa,467234,-26.27,28.23,0
2013-04-15,Joinville,,Rectangle,5 seconds,"Rectangular ovni by side, very high speed, no lights, no sounds, low altitude.",2013-05-15,Brazil,471614,-26.32,-48.84,0
2013-04-12,Newcastle,,Formation,10 minutes,"8 points of light like ""stars.""  Top four ""stars"" changing formation from square shape to a triangle shape.",2013-05-15,Australia,500085,-32.92,151.75,0
2013-04-05,Buenos Aires,,Changing,30 seconds,A dozen UFO in formation,2013-05-15,Argentina,11595183,-34.61,-58.37,1
2013-04-03,Copenhagen,,Light,8 seconds,4 orange lights above Copenhagen.,2013-05-15,Denmark,1091978,55.68,12.57,1
2013-03-30,Dire Dawa,,Circle,unknown,We observed UFO tried to reject the photo and made 2 photo with same time one has UFO other not.,2013-05-15,Ethiopia,260982,9.59,41.86,0
NA,Karachi,,Fireball,1 minute,Orange/Red flaming object floating in the sky,2013-04-12,Pakistan,11969284,24.86,67.01,0
2013-03-26,Coventry,,Cigar,4 seconds,A cigar shaped object with lights and yellow visor appearing in the day over Coventry.,2013-05-15,UK,309323,52.42,-1.5,0
2013-03-25,Bhuj,,Fireball,4 seconds,The Reddish Orange Light seen from various places in radius of 60 km the object was moving slowly from west to north,2013-05-15,India,135602,23.26,69.66,0
2013-03-22,Caguas,,Light,5 minutes,"Seven red fireballs on the night of March 22, 2013",2013-04-12,Puerto Rico,86348,18.23,-66.07,0
2013-03-16,Manila,,Changing,5 minutes,Something I have never seen in the sky so golden ever before and splits back and forth.,2013-06-02,Philippines,10546511,14.62,120.97,1
2013-03-15,Auckland,,Oval,1 hour,Strange fast light patterns,2013-08-30,New Zealand,429918,-36.85,174.76,0
2013-03-14,Durham,,Formation,~2 minutes,Formation of 4 contrails with nothing seen making them.,2013-05-15,UK,46406,54.78,-1.6,0
2013-03-14,Guadalajara,,Diamond,3 minutes,Black Pyramidal UFO hovering over a Guadalajara Mexico,2013-05-15,Mexico,1637213,20.67,-103.35,0
2013-03-10,Sydney,,Egg,30 minutes,The object was oval and traveled slowly,2013-05-15,Australia,4444513,-33.87,151.21,0
2013-03-08,Chennai,,Circle,1 minute,"I saw a glowing orange light moving slowly in one direction for about 1 to 1.30 mins. It was flying near to the ground, not sure about.",2013-05-15,India,4352932,13.09,80.27,0
2013-03-07,Sydney,,Light,10 seconds,Brightest star traveling in the sky before turning red and blinks out.,2013-05-15,Australia,4444513,-33.87,151.21,0
2013-03-01,Tepic,,Light,~3 minutes,Three orange lights moving and hovering in Mexico.,2013-07-03,Mexico,283643,21.5,-104.89,0
2013-03-01,Auckland,,Light,25 seconds,Two units of orange to red in colour both with in 30 secs both went vertical.,2013-03-03,New Zealand,429918,-36.85,174.76,0
2013-02-25,Arecibo,,Flash,10 minutes,Electrical Lights.,2013-02-28,Puerto Rico,49117,18.44,-66.73,0
2013-02-21,Turrialba,,Triangle,unknown,"Captured image from government owned, fixed base volcano observation camera  - Costa Rica.",2013-02-28,Costa Rica,29848,9.91,-83.69,0
2013-02-18,Perth,,Light,,We saw a light by the dark-side of the moon and by 22:00 it has past to the other side of the moon.,2013-02-18,Australia,1472075,-31.96,115.84,0
2013-02-18,Cape Town,,Light,1 second,"Blue orb in the sky captured on iphone camera.  ((NUFORC Note:  Lens flare, or flaw in glass or the lens.  Not a UFO, we suspect.  PD))",2013-07-03,South Africa,3546429,-33.93,18.46,0
2013-02-18,Newcastle,,Light,2 seconds,Green orb on a fast perfectly vertical descent.,2013-02-28,Australia,500085,-32.92,151.75,0
NA,Chelyabinsk,,Disk,,DISCLOSURE:  3 UFOS.,2013-08-30,Russia,1058281,55.15,61.43,0
2013-02-10,Jamnagar,,Sphere,,"A mysterious celestial object was reportedly spotted hovering above the world's largest oil refinery in Jamnagar, Gujarat, stirring rum",2015-03-13,India,503563,22.47,70.07,0
2013-02-09,Auckland,,Circle,40 seconds,Red orange shimmering slow moving orb.....new zealand...many more sighted and not reported from the info i have gathered,2013-02-18,New Zealand,429918,-36.85,174.76,0
2013-02-07,San Carlos,,Oval,~90 minutes,"On the beach in Mexico I saw a flat oval shaped bright shiny UFO high in the sky which hovered, turned and disappeard after 90 seconds.",2013-02-18,Mexico,13247,17.55,-91.15,0
2013-01-25,Perth,,Fireball,45 seconds,Bright Star like object about 45 seconds in Perth WA near the southern cross.,2013-02-04,Australia,1472075,-31.96,115.84,0
2013-01-20,Mar del Plata,,Light,1 minute,"Oval bright white light, traveling fast for about a minute, then disappearing.",2013-02-04,Argentina,556477,-38,-57.58,0
2013-01-18,Liverpool,,Unknown,15 minutes,Flashing light.,2014-01-24,UK,468584,53.42,-2.99,0
2013-01-14,Canberra,,Triangle,5 seconds,A large black craft with V formation dull glowing lights cruising silently.,2013-02-04,Australia,324736,-35.31,149.13,1
2013-01-13,Monterrey,,Light,15 minutes,Red light approaching stopped his movement.,2013-02-04,Mexico,1123777,25.67,-100.32,0
2013-01-11,Perth,,Disk,10 seconds,UFO seen over Western Australian Skies.,2013-08-30,Australia,1472075,-31.96,115.84,0
2013-01-09,Borehamwood,,Circle,~1 minute,Circle of blinking white lights.,2013-02-04,UK,32404,51.66,-0.28,0
2013-01-07,Swansea,,Flash,10 seconds,"Green pulsating lights over loughor, setting off house and car alarms.",2013-02-04,UK,171146,51.63,-3.96,0
2013-01-03,San Gwann,,Sphere,2 seconds,Bright Green sphere of light.  ((NUFORC Note:  Possible meteor?  PD)),2013-02-04,Malta,12378,35.93,14.49,0
2013-01-02,Cheltenham,,Light,90 seconds,"White light in sky makes looping patterns, then fades to orange and flies around 30 miles in 30 seconds.",2014-06-04,UK,104301,51.9,-2.09,0
2013-01-01,London,,Oval,30 minutes,Oval cluster lights over NNE London,2013-02-04,UK,7489022,51.52,-0.1,1
2013-01-01,Johannesburg,,Disk,8 minutes,Triangular and a Disc shaped craft - SOUTH AFRICA.,2013-02-04,South Africa,2091491,-26.19,28.04,0
2013-01-01,Banska Bystrica,,Sphere,2 minutes,We were watching the fireworks display bringing in the new year in our village when a football size orange light came across the roof t,2013-02-04,Slovakia,82152,48.74,19.15,0
2013-01-01,Norwich,,Oval,00:40,These were real alien craft and very fast and able to stop and make clever formations; fantastic to see.,2013-02-04,UK,178388,52.65,1.28,0
2012-12-31,Constanta,,Sphere,1 minute,Large Glowing Sphere Floating in from the Black Sea over the City of Constanta Romania.,2013-02-04,Romania,300704,44.18,28.63,0
2012-12-31,Rotherham,,Light,5 minutes,Two bright orange lights.,2013-02-04,UK,117582,53.44,-1.35,0
2012-12-27,Homagama,,Cone,20,"27 December 2012 around 5.10 in the morning i saw a bright light and i had a flash light in my hand so i flashed it to wise, three time",2013-02-04,Sri Lanka,34977,6.85,80,0
2012-12-26,Toa Alta,,Triangle,00:40,"V shaped object traveling from south-east to north-west between Toa Baja and Toa Alta, PR.",2013-02-04,Puerto Rico,4505,18.39,-66.25,0
2012-12-26,Annecy,,Diamond,seconds,Low flying delta shaped object in middle of the day.,2013-02-04,France,48896,45.91,6.12,0
2012-12-25,Richards Bay,,Sphere,2 minutes,Bright orange object that turned pitch black moving at a constant speed in a Northern direction (South Africa).,2013-02-04,South Africa,274770,-28.8,32.09,0
2012-12-25,Swadlincote,,Light,Bright Light,Stephen Horrobin 16 Cleveland Close Swadlincote DE11 9EZ United Kingdom  Location Address as shown Postal code as shown This bright lig,2013-02-04,UK,41344,52.78,-1.56,0
2012-12-23,Reykjavik,,Fireball,1 minutes,Sunlike sphere,2013-02-04,Iceland,114576,64.14,-21.92,1
2012-12-23,Anasco,,Fireball,5 minutes,"Strange formation traveling over Anasco Puerto Rico,",2013-02-04,Puerto Rico,6188,18.29,-67.14,0
2012-12-23,Jaipur,,Fireball,2 minutes,We believe it  was a UFO as it was a very bright circle of fire flying  and hovering  like no man made machine does.,2013-02-04,India,2817522,26.92,75.8,0
2012-12-20,Johannesburg,,Fireball,10 seconds,Large red/orange light moving fast over Johannesburg. Not an aircraft!,2012-12-20,South Africa,2091491,-26.19,28.04,0
2012-12-20,Tehran,,Light,3 seconds,UFO traveled at high speed for 2 seconds changing its path.,2013-02-04,Iran,7160094,35.67,51.43,1
2012-12-18,Caracas,,Circle,3 seconds,"Dear gentelmen,  On Tuesday December 18, 2012, at 6:00 Hour Local Time here in Venezuela, I took a picture with an iphone from the balc",2013-02-04,Venezuela,1808937,10.54,-66.93,1
2012-12-18,Caracas,,Disk,,"On Tuesday December 18, 2012, at 6:00 Hour Local Time here in Venezuela, I took a picture with an iphone from the balcony of my apartme",2013-02-04,Venezuela,1808937,10.54,-66.93,1
2012-12-15,Darwen,,Light,split second,"A trail of light that spiralled extremely quickly ruling out comet, meteor etc.",2012-12-20,UK,32801,53.7,-2.48,0
2012-12-14,Brisbane,,Other,5 minutes,"Flicker, vanish, reappear, then hit warp speed ... its like they were show boating.. now u see me. now u dont.",2012-12-20,Australia,1891999,-27.46,153.02,0
2012-12-11,Durham,,Other,~6 minutes,"4 red lights in perfect formation, no sound or pulsating lights.",2013-02-04,UK,46406,54.78,-1.6,0
2012-12-07,Dibrugarh,,Changing,3-4 minute,"Red/green light in the South East sky of Dibrugarh, Assam, India.",2012-12-20,India,121951,27.49,94.91,0
2012-12-07,Belgaum,,Sphere,3 hours,"Dear sir, Me and my frnd had gone for a evening walk , at 18:30  We saw a star like object move in sky rapidly  It moved from SW to N",2012-12-20,India,436026,15.86,74.5,0
2012-12-05,Bangkok,,Light,15 minutes,"UFO sighting, night sky, 2 objects in outer space, bright orange lights, Dec. 5, 2012",2019-01-11,Thailand,4935988,13.73,100.5,1
2012-12-04,Guarenas,,Sphere,segundos,"Me gustaría me enviaran mas información con respecto a la esfera que vi, gracias.",2012-12-20,Venezuela,185010,10.47,-66.62,0
2012-12-04,Akola,,Cylinder,10 seconds,"A cylinder cyphor like structure (supersonic) no blades, white in colour,duration 5-10 seconds.",2013-03-03,India,436037,20.71,77,0
2012-12-03,Johannesburg,,,2 minutes,"A loud jet type noise, hovered for a couple of minutes",2012-12-20,South Africa,2091491,-26.19,28.04,0
2012-12-02,Klerksdorp,,Oval,5 minutes,Red oval object with flat top changing color as moved away,2013-02-04,South Africa,186439,-26.88,26.62,0
2012-11-30,Gurgaon,,Fireball,5 seconds,I was coming out of my office when i noticed a red & green ball of fire in the sky travelling at a very high speed. I was not visible.,2012-12-20,India,203692,28.47,77.01,0
2012-11-26,Durban,,Circle,going on for a while and ,2 crafts that flash dramatically.,2012-12-20,South Africa,3244028,-29.87,30.99,0
2012-11-25,Nassau,,Light,5 minutes,"Saw a floating orange-red round light in western Nassau, Bahamas, November 25, 2012, 7:30 pm.",2012-12-20,Bahamas,231519,25.06,-77.33,1
NA,Bhubaneswar,,Other,1-2 minutes,"While our games period was going on, we observed a very peculiar shaped flying object. It was of black color with a shield of aura arou",2012-12-20,India,794039,20.27,85.84,0
2012-11-22,Cape Town,,,2 minutes,MOON SIZED OBJECT SEEN.,2012-12-20,South Africa,3546429,-33.93,18.46,0
2012-11-19,Bangalore,,Circle,less than 1 minute,Red balloon shaped object seen moving right to left across the western sky just after midnight.,2012-11-19,India,5104047,12.97,77.56,0
2012-11-18,Nice,,Triangle,,"Green and blue UFO sighted in Nice, France; two green glowing objects with a blue object between them.",2012-12-20,France,337891,43.7,7.27,0
2012-11-18,Guildford,,Flash,5 minutes,Two Orange Pulsating Lights.,2012-11-19,UK,72440,51.24,-0.58,0
2012-11-17,Johannesburg,,Light,2 minutes,"2 bright orange lights moving steadely, no sounds, medium hight",2012-11-19,South Africa,2091491,-26.19,28.04,0
2012-11-17,Cumnock,,Circle,30 minutes,Weird lights going from west to east in Ayrshire scotland,2012-11-19,UK,9169,55.45,-4.27,0
2012-11-16,Santo Domingo,,Flash,40 segundos,"No hablo muy bien el ingles, pero frente de mi casa cuando estaba guardando el carro, noto esa luz diferente a las demás en el cielo y",2012-11-19,Dominican Republic,2253437,18.48,-69.91,1
2012-11-13,Gurgaon,,Fireball,15 seconds,"Yellowish/blue sphere seen in gurgaon sky, india.",2012-11-19,India,203692,28.47,77.01,0
2012-11-11,Macclesfield,,Circle,60 seconds,"Bright orange ball of light approaching fast from South toward Macclesfield, UK.",2012-11-19,UK,51951,53.27,-2.15,0
2012-11-08,Porto,,Light,30 seconds,"The speed the format, everything.",2012-11-19,Portugal,246264,41.15,-8.62,0
2012-11-07,Kuala Lumpur,,Oval,12 minutes,2 police officers and campers saw a yellowish/red object.,2012-11-19,Malaysia,1482359,3.16,101.71,1
2012-11-07,Koror,,Circle,2 hours,Red and green objects spotted in the sky over Palau,2012-11-19,Palau,11458,7.35,134.51,1
2012-11-05,London,,Circle,1 minute,UFO - London 5th November 2012.,2012-11-19,UK,7489022,51.52,-0.1,1
2012-11-04,Pretoria,,Light,5 seconds,Fast moving lights across the South African sky,2012-11-04,South Africa,1687779,-25.73,28.22,1
2012-11-01,Leighton Buzzard,,Sphere,5 minutes,Two seperate fast moving orange spheres observed within 5 mins - Bedfordshire UK,2012-11-19,UK,33608,51.93,-0.67,0
2012-10-29,Slobozia,,Light,5 minutes,Orange reddish lights seen.,2012-10-30,Romania,5022,44.52,25.23,0
2012-10-29,Slobozia,,Light,5 minutes,Orange reddish lights seen.,2012-10-30,Romania,52622,44.57,27.38,0
2012-10-27,Lima,,Rectangle,3 minutes,Moving red and orange colored glowing ball or vertical cylinder,2012-10-30,Peru,7857121,-12.07,-77.05,1
2012-10-24,Dhaka,,Other,15-30 seconds,"THIS IS TRUE- U CAN HAVE MY WORD!  I was on the roof just staring into space- whole family was there, when I saw a faintly glowing rect",2012-10-30,Bangladesh,6724976,23.7,90.39,1
2012-10-21,Kobe,,Light,-1 second,"At 23:40 I was waching the sky in Kobe, Japan. I saw a very fast silver bright object going east direction west down to the mountains.",2012-10-30,Japan,1535384,34.68,135.17,0
2012-10-20,Berlin,,Unknown,25 minutes,"Ovni a berlin. Sorte de tissu noir, flottant en apesanteur, et changeant. Eclairé par en dessous par de pâles mini flash a intermittenc",2012-10-30,Germany,3378275,52.52,13.38,1
2012-10-19,Blandford Forum,,Unknown,5 minutes,White dot moving in triangular pattern.,2012-10-30,UK,10120,50.87,-2.17,0
2012-10-17,Warsaw,,Unknown,20 seconds,October 17 2012 UFO over Warsaw Poland Daytime,2012-11-19,Poland,1634441,52.26,21.02,1
2012-10-16,Gold Coast,,Egg,45 seconds,"Orb shaped UFO , red and blue flare out",2012-10-30,Australia,523174,-28.07,153.44,0
2012-10-16,Trujillo Alto,,Light,5-10 minutes,Bright green light noisy light surrounded by haze caused severe power outage,2012-10-30,Puerto Rico,54866,18.36,-66.02,0
2012-10-15,Jerusalem,,Oval,30 minutes,"2 bright white oval lights over a Jerusalem hillside noticed in photograph taken at around 1:00 a.m. of Oct. 15, 2012",2012-11-19,Israel,731731,31.78,35.22,1
2012-10-14,Kabul,,Light,5 minutes observed,Comet-like 'star' object seen over Eastern Afghanistan,2012-10-30,Afghanistan,3120963,34.53,69.17,1
2012-10-13,Tonbridge,,Fireball,2 seconds,"Laying on sofa ,noticed green ball very quickly descend into tree line.",2012-10-30,UK,37137,51.2,0.28,0
2012-10-13,Seaford,,Light,10 minutes,Unusual set of 3 lights captured on camera,2012-10-30,UK,22442,50.77,0.1,0
2012-10-13,Glasgow,,Circle,5 minutes,"Strange Orange Orb over Glasgow, Scotland, UK",2012-10-30,UK,607192,55.87,-4.27,0
2012-10-13,Benidorm,,Changing,11 minutes,Best UFO Sighting Footage of 2012.,2012-11-04,Spain,70088,38.55,-0.14,0
2012-10-12,Varanasi,,Changing,8 seconds,I Witnessed a holographic-like display of about 50 points of light rapidly transforming into various 3-dimensional rectangular shapes,2013-10-14,India,1179484,25.32,83.01,0
2012-10-06,Emerald,,Light,10-15 minutes,12 to 14 orange lights travelling from west to south.,2012-10-30,Australia,9408,-23.52,148.16,0
2012-10-04,Pitesti,,Light,5-8 minutes,"I was on the porch smoking a cigarette, looking up and I saw something that looked like a normal star, with the exception that it was c",2012-11-04,Romania,167143,44.86,24.87,0
2012-10-02,Klang,,Light,15 minutes,"Mysterious bright spot in pictures of solar hola from different persons, cameras, locations and nearly same timing",2012-10-30,Malaysia,936664,3.04,101.45,0
2012-09-30,London,,Circle,3-5 minutes,An amass of orangey-red dots in formation travelling across the night's sky.,2012-10-30,UK,7489022,51.52,-0.1,1
2012-09-29,Crawley,,Light,2/3 minutes,I was just about to put myself in bed. All the lights were off everywhere in the house uncluding bedroom. As sat on my bed to pull cove,2012-10-30,UK,108690,51.13,-0.2,0
2012-09-29,Heredia,,Fireball,15 minutes,"7 fireballs seen over the sky, Heredia, Costa Rica.",2012-10-30,Costa Rica,22241,10,-84.12,0
2012-09-29,San Juan,,Fireball,7-10 minutes,"Two orange fireballs over Metropolitan Area in San Juan, Puerto Rico",2012-10-30,Puerto Rico,417154,18.44,-66.13,1
2012-09-28,London,,Circle,1 minute,Two glowing orange balls in sky over london,2012-11-04,UK,7489022,51.52,-0.1,1
2012-09-26,Ubud,,,~2 minutes,Strong orange light flickering in the dark cloudy rainy night,2012-10-30,Indonesia,28675,-8.52,115.26,0
2012-09-24,Southport,,Circle,60 seconds,Fast moving fireball.,2012-10-30,UK,93367,53.66,-3.01,0
2012-09-24,Carmarthen,,Triangle,5 minutes,I seen a Triangle Object in the sky with Red lights on Each side It Moved Forward could have been back or It just moved Then It stopped,2012-09-24,UK,15400,51.86,-4.32,0
2012-09-22,Napier,,Unknown,10  minutes,"8 bright intense round lights, appearing in twos, following the exact same path at slightly different times with no noise.",2012-11-19,New Zealand,57063,-39.49,176.9,0
2012-09-21,Derby,,Other,15 seconds,"Long wiggly object, completely covered in white lights.",2012-09-24,UK,236245,52.92,-1.5,0
2012-09-21,Glasgow,,Circle,10 seconds,6 to 10 very bright circular object moving from east to west in a clear cloudless night sky,2012-09-24,UK,607192,55.87,-4.27,0
2012-09-21,Wolverhampton,,Changing,18+ seconds,VERY LARGE CRAFT WITH LIGHTS AT BOTH ENDS MOVING SILENTLY DOWN THE STREET AT ROOFTOP LEVEL,2012-09-24,UK,252874,52.59,-2.15,0
2012-09-21,Newcastle upon Tyne,,Fireball,7 minutes,Orange/green fireball with 2 whiteish balls following east to west over north uk,2012-10-30,UK,192870,55,-1.6,0
2012-09-21,Alfreton,,Fireball,30 seconds,Main fireball with trail of flames behind dropping off large and slow Alfreton UK,2012-09-24,UK,22584,53.08,-1.37,0
2012-09-20,Dublin,,Fireball,1 minute,"Fireball, Ireland, odors, unusual flight pattern.",2012-09-24,Ireland,1030431,53.33,-6.25,1
2012-09-17,Okinawa,,Light,30 minutes,Strange light hovering above Kadena Airbase,2012-09-24,Japan,126683,26.34,127.79,0
2012-09-08,London,,Teardrop,2 minutes,"London, UK 8th September 2012 Teardrop shaped craft.",2012-09-24,UK,7489022,51.52,-0.1,1
2012-09-04,Perth,,Sphere,2 minutes,Large orange orb,2012-09-24,Australia,1472075,-31.96,115.84,0
2012-09-02,Winnipeg,,Other,2 minutes,"Orange shrouded light ,",2012-09-24,Canada,632857,49.88,-97.17,0
2012-09-02,Puerto Vallarta,,Disk,40 minutes,"Off the balcony of our hotel in Puerto Vallarta, Mexico, my fiancé and myself observed 4 bright orange lights.  Others appeared, too.",2012-09-24,Mexico,195112,20.62,-105.23,0
2012-09-01,Carolina,,Sphere,about 10 minutes,Five people in Carolina Puerto Rico see a bright orange object which then turns off leaving the dark black figure moving in the sky.,2012-09-24,Puerto Rico,170743,18.34,-65.95,0
2012-08-30,Bucharest,,Light,5 minutes,"Objects of orange color were moving silently, linearly, and relatively moderate speed, from east to west. They appear from now where, a",2012-09-24,Romania,1862930,44.44,26.1,1
2012-08-29,Georgetown,,Disk,,"Bright bluish flying saucer sighted over Georgetown, Guyana ( South America )",2012-09-24,Guyana,236878,6.79,-58.16,1
2012-08-28,York,,Light,40 minutes,"Bright light moving and stopping, seen from York, England.",2012-09-24,UK,145854,53.96,-1.11,0
2012-08-21,Wagga Wagga,,Triangle,30 seconds,Seven light triangle,2012-09-24,Australia,55278,-35.12,147.35,0
2012-08-19,London,,Triangle,10-13 seconds,"Curved-triangular shape, flying in sky in London, UK",2012-08-19,UK,7489022,51.52,-0.1,1
2012-08-18,Tel Mond,,Light,1-1 1/2 hours,Orange to off white objects.,2012-08-19,Israel,9182,32.25,34.93,0
2012-08-18,Nottingham,,Chevron,5 seconds,"V shaped formation moving east to west, dim lights unlike aircraft.",2012-08-19,UK,245615,52.97,-1.18,0
2012-08-17,Venlo,,Circle,5 minutes,Round dark orange light moving east to west suddenly increasing speed and disappearing.,2012-08-19,Netherlands,92706,51.38,6.17,0
2012-08-15,Manchester,,Circle,2 minutes,Red and orange light ball,2012-08-19,UK,395514,53.48,-2.25,0
2012-08-15,Kalmar,,Other,1 minute,Bright starlike object,2012-08-19,Sweden,34955,56.67,16.36,0
2012-08-14,Lahore,,Oval,3 minutes,Oval shaped bright yellow UFO,2012-08-19,Pakistan,6485175,31.56,74.35,0
NA,Kilkenny,,Unknown,15 min,Massive light and small lights  in the night sky  just scared the crap out of  me.,2012-08-19,Ireland,21886,52.66,-7.26,0
2012-08-07,Basel,,Circle,3 minutes,Pilot Sighting of Motionless Silver Circle Above Switzerland,2012-09-24,Switzerland,164082,47.57,7.58,0
2012-08-01,Geneva,,Light,1 minute,Fast moving starlight makes tree sharp turns.,2014-08-15,Switzerland,179426,46.21,6.14,0
2012-07-31,London,,Egg,45 seconds,"Bubble/egg shaped pod seen flying over Chingford, NE London",2012-08-05,UK,7489022,51.52,-0.1,1
2012-07-30,Brisbane,,Light,2 seconds,At 8:50 pm I saw a light in the a cylinder type light with blue and red flashes on the bottom come towards me and then shoot strai,2012-08-05,Australia,1891999,-27.46,153.02,0
2012-07-28,Budapest,,Formation,5 minutes,Fixed formation of about one hundred bright spots in the night sky,2012-08-05,Hungary,1700019,47.51,19.08,1
2012-07-28,Berlin,,Circle,5 minutes,"Four red lights, one circular object",2012-08-05,Germany,3378275,52.52,13.38,1
2012-07-23,Vienna,,Unknown,8-10 minutes,"Strongly reflecting object, during daylight, slowly moving, high, and abruptly changing direction at one point.",2012-08-05,Austria,1570976,48.22,16.37,1
