Date.Time,City,State,Shape,Duration,Summary,Posted,Country,pop,lat,long,capital
2015-03-17,Grande Prairie,AB,Triangle,864000.0,Three red lights moving southwest over town.,2015-03-20,Canada,42712,55.18,-118.8,0
2015-03-03,Beaumont,AB,Disk,330.0,"2 UFO's sighted in Beaumont, Alberta, Canada, multiple witnesses.",2015-03-06,Canada,7453,53.35,-113.42,0
2015-02-21,Edmonton,AB,Formation,360.0,"Formation of 3 orbs; lasted 6 minutes; over Edmonton, Alberta, Canada.",2015-03-06,Canada,831979,53.57,-113.54,2
2015-01-07,Edmonton,AB,Unknown,864000.0,"Very often, we hear u.f.o. s make no sound af all, this one did.",2015-01-09,Canada,831979,53.57,-113.54,2
2014-12-31,Calgary,AB,Light,180.0,3 bright orange lights.,2015-01-07,Canada,991432,51.05,-114.06,0
2014-12-14,Cochrane,AB,Light,2400.0,"Dec. 14th, '14, multi-colored lights hovered in the sky east of Calgary between 22:30 and 23:30.  ((NUFORC Note:  Sirius??  PD))",2014-12-18,Canada,17798,51.19,-114.47,0
2014-11-30,Grande Prairie,AB,Unknown,600.0,	I was driving to a remote oilfield site by myself (which is very typical) to do maintenance work. I am a very practical person.,2014-12-05,Canada,42712,55.18,-118.8,0
2014-11-03,Whitecourt,AB,Light,600.0,"Bright white, red and green light over whitecourt, ab",2014-11-14,Canada,8865,54.13,-115.68,0
2014-10-20,Edmonton,AB,Disk,180.0,insane.  ((anonymous report)),2017-07-27,Canada,831979,53.57,-113.54,2
2014-10-20,Camrose,AB,Disk,1800.0,Heading north on 56 highway towards camrose we could see a white disk shape object to the east . It didn't move for 30 min . Looked kin,2014-11-06,Canada,15889,53.02,-112.84,0
2014-10-11,Edmonton,AB,Light,129600.0,Sudden white light appearing at night at top of the sky and plummeting towards earth dissapearing while plummeting.,2014-11-06,Canada,831979,53.57,-113.54,2
2014-09-24,Edmonton,AB,Unknown,60.0,Looked like a plane falling from the sky with a trail of smoke and erradic lights.,2014-09-25,Canada,831979,53.57,-113.54,2
2014-09-22,High River,AB,Triangle,1728000.0,Large triangular craft with 6 pinkish glowing lites = approx 20 seconds,2014-09-25,Canada,9941,50.58,-113.87,0
2014-09-21,Grande Prairie,AB,Flash,648000.0,"Bright flash then travel at insane speeds, me and wife saw it, cannot explain it.",2014-09-25,Canada,42712,55.18,-118.8,0
2014-09-21,Calgary,AB,Cigar,60.0,Strange Huge Shiny Object in the Sky.,2014-09-25,Canada,991432,51.05,-114.06,0
2014-09-12,Calgary,AB,Sphere,120.0,"Orange white object traveling at extreme speed west of Calgary, Canada.",2014-09-18,Canada,991432,51.05,-114.06,0
2014-09-06,Coalhurst,AB,Triangle,300.0,Strange very quick aircraft that hovered and moved in sophisticated ways,2014-09-10,Canada,1570,49.74,-112.92,0
2014-08-24,Edmonton,AB,Sphere,360.0,3 orange orbs traveling/pausing east to west over north Edmonton.,2014-08-29,Canada,831979,53.57,-113.54,2
2014-08-22,Calgary,AB,Light,518400.0,"Four, large, pale green lights in a diamond formation, moving steadily, horizontally from W - E/SE before disappearing abruptly.",2014-08-29,Canada,991432,51.05,-114.06,0
2014-08-01,Calgary,AB,Triangle,432000.0,I was lying on my hammock and I saw three large lights travel across the clear night sky then disappear.,2014-08-08,Canada,991432,51.05,-114.06,0
2014-07-29,Irricana,AB,Light,259200.0,High-altitude light unlikely to have been satellite or aircraft.,2014-08-22,Canada,1104,51.32,-113.62,0
2014-07-22,Olds,AB,Fireball,1944000.0,"Meteor-like, East of Calgary, Ab.",2014-08-08,Canada,7028,51.78,-114.1,0
2014-07-01,Leduc,AB,Circle,1200.0,"Green orb seen over the 2014 Canada Day fireworks display inn Leduc, Alberta, with multiple witnesses.",2014-07-04,Canada,15682,53.26,-113.56,0
2014-06-14,Cochrane,AB,Disk,90.0,Object appears to be about 30ft. in diameter and made no sound or any other discharge(s) from my observations.,2015-07-23,Canada,17798,51.19,-114.47,0
2014-06-09,Calgary,AB,Rectangle,2592000.0,Rectangular reflective falling object in sky that spun and tumbled as it fell.,2014-06-13,Canada,991432,51.05,-114.06,0
2014-06-01,Edmonton,AB,Circle,345600.0,Luminous circular orb disappears into nothing.,2014-06-04,Canada,831979,53.57,-113.54,2
2014-05-31,Edmonton,AB,Light,300.0,"Red and green object, light moving in zig zag.",2014-06-04,Canada,831979,53.57,-113.54,2
2014-05-23,Calgary,AB,Light,1296000.0,"Stood on balcony watching a bright white light go from south to north then disappear behind small cloud, not coming out the other side.",2014-06-04,Canada,991432,51.05,-114.06,0
2014-05-16,Calgary,AB,Oval,864000.0,White semi-transparent oval-ish object moving at high speed directly opposite direction of airliner.,2014-06-04,Canada,991432,51.05,-114.06,0
2014-04-30,Edmonton,AB,Triangle,900.0,Pinkish verticle beam of light. 2 bright pulsating orbs and then a triangular shaped object with a hollow centre. Completely silent,2014-05-02,Canada,831979,53.57,-113.54,2
2014-04-22,Grande Prairie,AB,Triangle,345600.0,Lopsided Triangular Set of Lights travelling in unisom from east to west across the night sky.,2014-04-24,Canada,42712,55.18,-118.8,0
2014-04-13,High Prairie,AB,Sphere,150.0,"A large bright, ball shaped object in the sky, that sits stationary sometimes.",2014-04-18,Canada,2912,55.43,-116.48,0
2014-04-06,Grande Prairie,AB,Light,1200.0,Around 15 bright lights moving at a fast speed through out the sky,2014-06-04,Canada,42712,55.18,-118.8,0
2014-04-05,Calgary,AB,Oval,120.0,"Bright green, flat-shaped, circular object, seen by 2 people.",2014-04-11,Canada,991432,51.05,-114.06,0
2014-04-04,Calgary,AB,Other,120.0,"2 and shortly after 4 semi-reflective 'orbs',  swept the sky from east to west.  They were white/grey.",2014-04-11,Canada,991432,51.05,-114.06,0
2014-01-26,Okotoks,AB,Rectangle,300.0,"It was a sunny sky with some haze. A huge, white rectangular shape moved out of the haze, after 5 minutes it suddenly disappeared.",2014-06-04,Canada,15734,50.72,-113.96,0
2014-01-25,Calgary,AB,Changing,300.0,Orange (and blue tinged) objects observed over south west Calgary.,2014-01-30,Canada,991432,51.05,-114.06,0
2014-01-16,Edmonton,AB,Formation,1200.0,Metallic cloud cloaked object made up of three orb shaped components hovering in sky in broad daylight by international airport.,2014-03-27,Canada,831979,53.57,-113.54,2
2013-12-25,Beaumont,AB,Triangle,300.0,3 red/orange dots make triangle in sky.,2014-01-10,Canada,7453,53.35,-113.42,0
2013-12-16,Lethbridge,AB,Light,3888000.0,"Light in the sky passing over head, then fading away.",2013-12-23,Canada,71390,49.69,-112.83,0
2013-12-07,Hinton,AB,Sphere,864000.0,"Silver/orange sphere travelling north east between 10,000-20,000ft",2013-12-23,Canada,10005,53.4,-117.58,0
2013-11-11,Ponoka,AB,Light,3600.0,"Bright light, watched for an hour, watched it speed up and go east and stop over field by Ponoka, AB and then disappear.",2013-11-20,Canada,6734,52.68,-113.57,0
2013-09-26,Leduc,AB,Oval,259200.0,2 grey illuminating umbrella shaped objects next to eachother or together in the early am,2013-09-30,Canada,15682,53.26,-113.56,0
2013-09-20,Calgary,AB,Other,300.0,"Green orbs in CHEM trails.  ((NUFORC Note:  Optical effects of the lens, we suspect.  PD))",2013-09-30,Canada,991432,51.05,-114.06,0
2013-09-10,Edmonton,AB,Unknown,1296000.0,Blue streak in night sky,2013-09-30,Canada,831979,53.57,-113.54,2
2013-09-09,Calmar,AB,Unknown,5832000.0,Fastest dot I have ever seen in the sky!,2013-09-09,Canada,2023,53.25,-113.78,0
2013-08-10,Lethbridge,AB,Triangle,3600.0,Footsteps heard on the roof and triangular object with lights in the night sky.,2013-08-30,Canada,71390,49.69,-112.83,0
2013-06-28,Calgary,AB,Sphere,300.0,Very high silver sphere moving very slowly beside the sun during the day (around 20 people watching with me).,2013-07-03,Canada,991432,51.05,-114.06,0
2013-06-09,Brooks,AB,Sphere,,"We thought it's a Star but it is a moving Star. spinning, fast, slow, stop, wavy moving look like star",2013-07-03,Canada,13045,50.57,-111.91,0
2013-06-05,Canmore,AB,Circle,180.0,Black disk shaped object moved across the night sky with 3 bright white central lights and visible outer halo/aura,2013-07-03,Canada,12834,51.09,-115.35,0
2013-04-22,Lethbridge,AB,Circle,,Circle turns in to many UFO's.,2013-05-15,Canada,71390,49.69,-112.83,0
2013-03-05,Edmonton,AB,Rectangle,120.0,"I was on a WestJet flight 325 from Toronto to Edmonton, i always get a window seat because im always amazed by the view while flying so",2013-05-15,Canada,831979,53.57,-113.54,2
2012-12-14,Airdrie,AB,Fireball,2592000.0,"Strange blue, fireball like like streaking in the sky, within atmosphere.",2012-12-20,Canada,25863,51.3,-114.02,0
2012-11-12,Canmore,AB,Fireball,86400.0,Huge Green Fireball Dropping from sky by Lac Des Arcs - Canmore Canada,2012-11-19,Canada,12834,51.09,-115.35,0
2012-11-11,Calgary,AB,Disk,777600.0,Grey disk. One blue light.  Smaller then smart car but bigger then basketball,2012-11-19,Canada,991432,51.05,-114.06,0
2012-11-07,Bonnyville,AB,Unknown,259200.0,Thousands hear aircraft dissapear over bonnyville alberta at the speed of light!,2012-11-19,Canada,6073,54.27,-110.75,0
2012-10-13,Calgary,AB,Light,10368000.0,Bright light seen over calgary se,2012-10-30,Canada,991432,51.05,-114.06,0
2012-09-27,Grande Prairie,AB,Sphere,1728000.0,5 burning red colored spheres moving to east in north sky from grande prairie,2012-10-30,Canada,42712,55.18,-118.8,0
2012-09-25,Edmonton,AB,Fireball,300.0,9 UFO in Edmonton Alberta seen by 3+me From a mechanical engineering student,2013-05-15,Canada,831979,53.57,-113.54,2
2012-08-08,Calgary,AB,Light,300.0,Satelitte-type ufo disappearing and reappearing,2012-08-19,Canada,991432,51.05,-114.06,0
2012-07-29,Devon,AB,Light,10800.0,"Saw 3 bright lights and 2 smaller lights in the sky with strange zig zag moving patterns,. ((NUFORC Note:  Planets in E sky.  PD))",2012-08-05,Canada,5286,53.37,-113.73,0
2012-06-20,Edmonton,AB,Changing,240.0,"One object, blob shaped, fire on port side, silent,in view 4 minutes-went dark,turned grey then black, 06/20/12, 22:45ish",2012-07-04,Canada,831979,53.57,-113.54,2
2012-06-06,Taber,AB,Fireball,120.0,Bright white ball of light observed moving in southern Alberta skies.,2012-06-20,Canada,8259,49.78,-112.15,0
2012-05-31,Calgary,AB,Flash,259200.0,Flash of light seen in the south Calgary sky.,2012-06-05,Canada,991432,51.05,-114.06,0
2012-01-11,Edmonton,AB,Unknown,1200.0,Orange pulsating beam in sky.,2012-01-12,Canada,831979,53.57,-113.54,2
2012-01-02,Brooks,AB,Cigar,60.0,Floating Barge seen near Suffield Air Base Alberta Canada Jan. 02. 2012,2012-02-10,Canada,13045,50.57,-111.91,0
2011-12-22,Calgary,AB,Cylinder,345600.0,"Large, bright, green, fast moving object falling from the sky and suddenly vanishing before crashing.",2012-01-12,Canada,991432,51.05,-114.06,0
2011-11-30,Grande Prairie,AB,Other,300.0,"Large red craft in the sky over Grande Prairie, Alberta Canada.  2  witnesses.",2011-12-12,Canada,42712,55.18,-118.8,0
2011-11-16,Calgary,AB,Circle,,"I was traveling Westbound on HWY 1 from Calgary to British Columbia. I, like anyone else traveling to the mountains for the first time,",2011-12-12,Canada,991432,51.05,-114.06,0
2011-10-27,Calgary,AB,Light,300.0,Satellite-like object disapears and then possiblly flashes three times brightly.,2011-12-12,Canada,991432,51.05,-114.06,0
2011-10-20,Banff,AB,Cigar,,Peculiar picture.,2013-07-03,Canada,7590,51.17,-115.57,0
2011-10-09,Edmonton,AB,Other,1200.0,Round shape with bright orange tail,2011-10-10,Canada,831979,53.57,-113.54,2
2011-09-08,Spruce Grove,AB,Light,600.0,"very bright colors, and multiple colors, very fast moving.",2011-10-10,Canada,17976,53.53,-113.92,0
2011-09-03,Lethbridge,AB,Circle,561600.0,5 glowing objects seen while watching an outdoor movie,2011-10-10,Canada,71390,49.69,-112.83,0
2011-08-26,Pincher Creek,AB,Circle,120.0,"Bright white light, seen moving across treeline, while camping in rocky mountains.",2011-10-10,Canada,3900,49.48,-113.95,0
2011-06-17,Calgary,AB,Sphere,2700.0,"Four spherical orbs seen high in the sky, including 4 tiny white craft fly from one of the orbs.",2013-05-15,Canada,991432,51.05,-114.06,0
2011-05-22,Lethbridge,AB,Diamond,240.0,((HOAX??))  North of lethbridge alberta,2011-05-29,Canada,71390,49.69,-112.83,0
2011-03-17,Airdrie,AB,Formation,864000.0,Airdrie,2011-03-23,Canada,25863,51.3,-114.02,0
2011-02-21,Calgary,AB,Light,864000.0,"Calgary Orb streaming across the night sky, disappearing into ""warp field""",2011-03-10,Canada,991432,51.05,-114.06,0
2010-12-23,Lethbridge,AB,Unknown,300.0,"anomalous object with erractic flight patterns over Lethbridge, Alberta.",2011-01-05,Canada,71390,49.69,-112.83,0
2010-11-07,Calgary,AB,Oval,120.0,huge shiny oval shaped object seen in calgary,2010-11-21,Canada,991432,51.05,-114.06,0
2010-10-25,Barrhead,AB,Light,300.0,Bright white light by tower,2010-11-21,Canada,4482,54.12,-114.4,0
2010-10-14,Calgary,AB,Other,20.0,ASTRONOMER REPORT:  3 objects in the night sky moving @ high rate of speed.,2010-11-21,Canada,991432,51.05,-114.06,0
2010-09-01,Airdrie,AB,Light,1296000.0,"Bright light moving across the sky over Airdrie, Alberta, Canada.",2010-11-21,Canada,25863,51.3,-114.02,0
2010-08-25,Red Deer,AB,Fireball,120.0,Round circular UFO with bright orange lights close to the ground at night.,2010-08-30,Canada,75099,52.27,-113.83,0
2010-08-21,Athabasca,AB,Circle,450.0,"A circle of ""stars"" rotating around a larger, pulsing star.  ((anonymous report))",2016-05-06,Canada,2569,54.72,-113.27,0
2010-08-19,Calgary,AB,Oval,,A white spinning disc in the shape of an oval.,2010-08-24,Canada,991432,51.05,-114.06,0
2010-08-04,Edmonton,AB,Formation,20.0,"5 lights, jockeying around to make rectangle, triangle, circle and straight line formations travelling east",2010-08-24,Canada,831979,53.57,-113.54,2
2010-08-02,Lacombe,AB,Flash,864000.0,bright blue flash followed by long blue streak,2010-08-24,Canada,10177,52.47,-113.73,0
2010-07-24,Calgary,AB,Other,180.0,Birds dont fly then vanish in a ripple of light and energy.,2010-11-21,Canada,991432,51.05,-114.06,0
2010-07-24,Calgary,AB,Formation,90.0,One light trailing another much slower than satellites at high altitide overhead.,2010-08-24,Canada,991432,51.05,-114.06,0
2010-07-03,Cochrane,AB,Other,300.0,"Two UFO lights, one large, one small fly over Cochrane, Alberta, Canada (07/03/2010)",2010-07-06,Canada,17798,51.19,-114.47,0
2010-05-12,Calgary,AB,Light,86400.0,"Two bright green lights traveling west over our home, one bigger than the other, appeared to be descending. They could have been firewo",2010-06-03,Canada,991432,51.05,-114.06,0
2010-05-09,Edmonton,AB,Fireball,8.0,"Fireball streaks across night sky, makes right angle turn and disappears.",2011-05-12,Canada,831979,53.57,-113.54,2
2010-05-01,Edson,AB,Flash,900.0,Multicolored UFO seen over Edson Alberta Twice,2010-06-03,Canada,8069,53.58,-116.42,0
2010-03-29,Calgary,AB,Light,864000.0,7-8 UFO's and a pterodactyl sighting.,2010-04-13,Canada,991432,51.05,-114.06,0
2009-10-07,Barrhead,AB,Light,1296000.0,Slow green light over treeline,2010-11-21,Canada,4482,54.12,-114.4,0
2009-09-12,Calgary,AB,Light,7776000.0,bright light shot upwards in sky,2009-12-12,Canada,991432,51.05,-114.06,0
2009-09-03,Red Deer,AB,Light,120.0,"Redish flickering bright star in the sky, where no stars that size and color are.",2009-12-12,Canada,75099,52.27,-113.83,0
2009-08-29,Devon,AB,Circle,432000.0,"bright green light above Devon, Ab. stopping in the sky veering left & right then out of sight fast.",2009-12-12,Canada,5286,53.37,-113.73,0
2009-08-18,Edmonton,AB,Oval,,Image caught by accident in Millwoods,2009-08-27,Canada,831979,53.57,-113.54,2
,Edmonton,AB,Unknown,2592000.0,blue lighted craft flying over edmonton,2009-08-05,Canada,831979,53.57,-113.54,2
2009-07-11,Edmonton,AB,Diamond,950400.0,Black shaped object seen over blue skys of Alberta.,2009-12-12,Canada,831979,53.57,-113.54,2
2009-07-10,Calgary,AB,Triangle,1200.0,Triangle UFO's.,2018-02-22,Canada,991432,51.05,-114.06,0
2009-05-22,Calgary,AB,Disk,240.0,"At about 11:30 pm , I was sitting in my chair on the deck outside relaxing and watching the sky .   When all of a sudden to the right o",2010-08-24,Canada,991432,51.05,-114.06,0
2009-05-15,Pincher Creek,AB,Other,180.0,Star-Like Yellow Light Faded to Black,2009-06-09,Canada,3900,49.48,-113.95,0
2009-05-07,Edmonton,AB,Light,600.0,A bright light illuminated my window,2010-02-14,Canada,831979,53.57,-113.54,2
2009-04-12,Edmonton,AB,Sphere,864000.0,Blue lights seen dancing in the clouds over downtown Edmonton,2009-04-14,Canada,831979,53.57,-113.54,2
