"lat","lng","freq","city","state","state_code","mean_dur"
42.5084,-83.1539,11,"royal oak","michigan","MI",184993.636363636
42.5084,-78.6696,3,"springville","new york","NY",161.333333333333
42.5092,-84.653,6,"eaton rapids","michigan","MI",52056
42.5098,-94.1751,9,"fort dodge","iowa","IA",271496.25
42.5119,-90.7795,1,"asbury","iowa","IA",900
42.5129,-70.902,8,"salem","massachusetts","MA",247688.571428571
42.5135,-97.9601,1,"winnetoon","nebraska","NE",120
42.5187,-83.303,2,"franklin","michigan","MI",129600
42.519,-93.2662,1,"iowa falls","iowa","IA",840
42.5192,-88.2489,5,"twin lakes","wisconsin","WI",324690
42.5195,-92.4534,16,"cedar falls","iowa","IA",189786.964285714
42.5204,-123.4253,1,"merlin","oregon","OR",1050
42.5209,-71.7717,12,"leominster","massachusetts","MA",315528
42.522,-83.2423,3,"beverly hills","michigan","MI",1008040
42.523,-89.0184,15,"beloit","wisconsin","WI",1111101.42857143
42.5236,-76.9775,1,"dundee","new york","NY",900
42.5244,-83.5346,3,"wixom","michigan","MI",280
42.5266,-87.8895,4,"pleasant prairie","wisconsin","WI",697.5
42.5298,-83.7847,18,"brighton","michigan","MI",246483.333333333
42.5299,-85.8462,4,"allegan","michigan","MI",346575
42.5305,-88.5941,4,"walworth","wisconsin","WI",972690
42.5313,-114.3012,1,"hansen","idaho","ID",345600
42.533,-73.5085,1,"east nassau","new york","NY",3600
42.5333,-75.5227,2,"norwich","new york","NY",1080000
42.5335,-70.9724,10,"peabody","massachusetts","MA",173232.857142857
42.5341,-90.4361,1,"hazel green","wisconsin","WI",180
42.5345,-114.3695,2,"kimberly","idaho","ID",420
42.535,-96.4998,2,"north sioux city","south dakota","SD",1080150
42.5367,-83.1504,4,"clawson","michigan","MI",1425825
42.537,-85.6389,3,"martin","michigan","MI",433220
42.5378,-88.0149,1,"bristol","wisconsin","WI",5184000
42.5379,-113.793,6,"burley","idaho","ID",87216
42.538,-83.4786,3,"walled lake","michigan","MI",1400
42.5388,-82.9496,6,"fraser","michigan","MI",475375
42.5395,-88.2935,1,"powers lake","wisconsin","WI",300
42.541,-76.6618,2,"trumansburg","new york","NY",172800
42.5414,-122.5692,1,"butte falls","oregon","OR",18000
42.5438,-71.6147,1,"devens","massachusetts","MA",NA
42.5447,-83.2166,4,"birmingham","michigan","MI",86880
42.5477,-77.991,1,"hunt","new york","NY",1650
42.5485,-99.8574,5,"ainsworth","nebraska","NE",631116
42.5558,-84.303,1,"dansville","michigan","MI",3600
42.5574,-88.8679,2,"clinton","wisconsin","WI",270
42.5599,-113.7623,3,"heyburn","idaho","ID",680
42.5625,-77.6968,3,"dansville","new york","NY",58040
42.5645,-114.4615,41,"twin falls","idaho","ID",573102.1875
42.5648,-96.7097,1,"ponca","nebraska","NE",475200
42.5662,-84.8304,6,"charlotte","michigan","MI",1090
42.5679,-114.6115,4,"filer","idaho","ID",326325
42.5679,-92.1608,1,"dunkerton","iowa","IA",240
42.5681,-70.8627,14,"beverly","massachusetts","MA",1864.28571428571
42.5707,-88.1044,3,"paddock lake","wisconsin","WI",144340
42.5721,-100.0563,1,"johnstown","nebraska","NE",150
42.5764,-121.8677,7,"chiloquin","oregon","OR",78351.4285714286
42.578,-83.2456,6,"bloomfield hills","michigan","MI",30540
42.5788,-88.5457,1,"williams bay","wisconsin","WI",3600
42.5792,-72.4925,1,"millers falls","massachusetts","MA",1296000
42.5801,-78.2538,2,"bliss","new york","NY",300
42.5806,-84.4427,3,"mason","michigan","MI",480
42.5809,-83.0305,29,"sterling heights","michigan","MI",774876.666666667
42.5816,-94.8457,2,"fonda","iowa","IA",240
42.5818,-83.1457,18,"troy","michigan","MI",496219.411764706
42.5824,-88.4281,12,"lake geneva","wisconsin","WI",612610
42.5845,-71.9867,9,"gardner","massachusetts","MA",216315.8125
42.5864,-87.8765,34,"kenosha","wisconsin","WI",348964.137931034
42.587,-83.6012,5,"milford","michigan","MI",174
42.5912,-71.8156,10,"fitchburg","massachusetts","MA",771762
42.5938,-76.0975,1,"mcgraw","new york","NY",450
42.5947,-86.1051,3,"fennville","michigan","MI",520
42.5974,-98.0357,1,"verdigre","nebraska","NE",1200
42.5976,-82.882,2,"mount clemens","michigan","MI",390
42.5976,-72.5572,2,"turners falls","massachusetts","MA",1305000
42.5984,-114.7596,8,"buhl","idaho","ID",330112.5
42.6004,-76.1784,3,"cortland","new york","NY",600
42.6008,-88.7127,2,"darien","wisconsin","WI",435
42.603,-89.6382,4,"monroe","wisconsin","WI",1152450
42.6032,-85.0941,1,"nashville","michigan","MI",240
42.6042,-96.5661,1,"jefferson","south dakota","SD",180
42.6046,-90.7841,1,"sherrill","iowa","IA",360
42.6049,-72.0771,1,"baldwinville","massachusetts","MA",86400
42.6053,-114.209,5,"eden","idaho","ID",88800
42.6063,-72.7434,1,"shelburne falls","massachusetts","MA",7
42.6078,-83.9339,11,"howell","michigan","MI",346609.090909091
42.6088,-83.3443,1,"keego harbor","michigan","MI",60
42.6115,-122.8178,1,"shady cove","oregon","OR",300
42.614,-72.5985,6,"greenfield","massachusetts","MA",654
42.6142,-94.1446,2,"badger","iowa","IA",9300
42.6172,-83.3331,1,"sylvan lake","michigan","MI",NA
42.6189,-113.674,1,"rupert","idaho","ID",120
42.6189,-76.7251,1,"interlaken","new york","NY",14400
42.6198,-112.0098,3,"lava hot springs","idaho","ID",2000
42.6208,-82.534,3,"algonac","michigan","MI",864340
42.6241,-88.2879,1,"bohners lake","wisconsin","WI",345600
42.6251,-85.7633,1,"hopkins","michigan","MI",600
42.626,-70.6897,19,"gloucester","massachusetts","MA",360996.666666667
42.6269,-85.0248,1,"vermontville","michigan","MI",30
42.6281,-88.6324,4,"delavan","wisconsin","WI",648435
42.629,-83.0218,1,"utica","michigan","MI",864000
42.6299,-84.7433,2,"potterville","michigan","MI",120
42.6361,-73.5529,3,"averill park","new york","NY",561600
42.637,-93.2485,2,"bradford","iowa","IA",180
42.6379,-79.0295,5,"angola","new york","NY",2782.5
42.6386,-100.2376,1,"wood lake","nebraska","NE",259200
42.6389,-71.3217,32,"lowell","massachusetts","MA",427857.777777778
42.641,-86.2082,1,"douglas","michigan","MI",240
42.6411,-87.8919,1,"somers","wisconsin","WI",120
42.6416,-84.5307,1,"holt","michigan","MI",30
42.6431,-95.1969,2,"storm lake","iowa","IA",600
42.6465,-73.7328,5,"rensselaer","new york","NY",180
42.6485,-84.6475,1,"dimondale","michigan","MI",NA
42.6493,-83.2878,7,"pontiac","michigan","MI",648
42.6498,-85.2887,5,"hastings","michigan","MI",850
42.6518,-73.9349,4,"voorheesville","new york","NY",972060
42.6568,-122.8135,1,"trail","oregon","OR",864000
42.659,-111.5878,1,"soda springs","idaho","ID",3888000
42.6592,-86.2061,1,"saugatuck","michigan","MI",7200
42.6596,-84.0743,2,"fowlerville","michigan","MI",2250
42.6608,-77.0536,3,"penn yan","new york","NY",144100
42.6645,-83.1563,17,"rochester hills","michigan","MI",513870
42.6664,-93.9026,1,"eagle grove","iowa","IA",432000
42.6664,-73.7987,46,"albany","new york","NY",836080.243902439
42.6711,-88.5377,14,"elkhorn","wisconsin","WI",332905.384615385
42.6725,-85.6408,4,"wayland","michigan","MI",1620900
42.6735,-83.2447,7,"auburn hills","michigan","MI",123994.285714286
42.6746,-88.2723,7,"burlington","wisconsin","WI",62400
42.6835,-84.2836,3,"williamston","michigan","MI",72130
42.6844,-73.1166,7,"north adams","massachusetts","MA",44120
42.6855,-89.0136,26,"janesville","wisconsin","WI",279988.125
42.6863,-88.0495,1,"union grove","wisconsin","WI",240
42.6866,-83.1198,5,"rochester","michigan","MI",810
42.6875,-90.7108,1,"potosi","wisconsin","WI",300
42.6903,-82.7398,3,"new baltimore","michigan","MI",580
42.691,-73.7271,1,"menands","new york","NY",300
42.6926,-120.5452,2,"paisley","oregon","OR",105
42.6996,-74.93,4,"cooperstown","new york","NY",324142.5
42.7003,-71.1626,8,"lawrence","massachusetts","MA",325518.75
42.7055,-74.034,3,"altamont","new york","NY",260
42.7057,-84.4135,2,"okemos","michigan","MI",135
42.7069,-89.4367,1,"albany","wisconsin","WI",1500
42.7129,-87.8875,2,"mount pleasant","wisconsin","WI",600
42.7137,-85.4692,1,"middleville","michigan","MI",60
42.7138,-82.5012,2,"marine city","michigan","MI",1050
42.7142,-84.5601,45,"lansing","michigan","MI",180081.621621622
42.7149,-90.9888,2,"cassville","wisconsin","WI",1300500
42.7183,-114.5159,11,"jerome","idaho","ID",174720
42.7206,-96.2525,1,"merrill","iowa","IA",120
42.7232,-94.2245,1,"humboldt","iowa","IA",60
42.7243,-73.7068,6,"watervliet","new york","NY",504560
42.7269,-94.4369,1,"gilmore city","iowa","IA",NA
42.7274,-87.8135,26,"racine","wisconsin","WI",477603.6
42.728,-90.4676,4,"platteville","wisconsin","WI",600
42.7306,-82.7953,1,"new haven","michigan","MI",2592000
42.7354,-73.6751,10,"troy","new york","NY",2955
42.7434,-78.9028,1,"wanakah","new york","NY",NA
42.7456,-89.5899,1,"monticello","wisconsin","WI",300
42.7474,-74.1841,2,"delanson","new york","NY",390
42.7474,-73.6925,4,"green island","new york","NY",244800
42.748,-84.4835,6,"east lansing","michigan","MI",648540
42.7488,-91.6711,2,"arlington","iowa","IA",225
42.7491,-71.491,50,"nashua","new hampshire","NH",456493.170731707
42.7497,-124.4973,3,"port orford","oregon","OR",1296150
42.7525,-84.402,3,"haslett","michigan","MI",460
42.7526,-122.4757,5,"prospect","oregon","OR",53400
42.7534,-84.7448,2,"grand ledge","michigan","MI",216010
42.7541,-105.3968,3,"douglas","wyoming","WY",1560
42.7561,-96.6055,1,"westfield","iowa","IA",300
42.7612,-104.4583,1,"lusk","wyoming","WY",2592000
42.7612,-84.9952,1,"sunfield","michigan","MI",300
42.7642,-85.316,1,"freeport","michigan","MI",2160000
42.7646,-88.216,2,"waterford","wisconsin","WI",180
42.7666,-78.6172,8,"east aurora","new york","NY",378300
42.7677,-86.0985,25,"holland","michigan","MI",263104.736842105
42.7732,-73.7077,2,"cohoes","new york","NY",120
42.7745,-114.7025,4,"wendell","idaho","ID",937.5
42.7781,-89.2967,2,"evansville","wisconsin","WI",300
42.7799,-92.6679,1,"clarksville","iowa","IA",240
42.7811,-96.9255,1,"vermillion","south dakota","SD",1200
42.7824,-85.1374,2,"lake odessa","michigan","MI",1050
42.7827,-83.2455,11,"lake orion","michigan","MI",1173334.28571429
42.7828,-112.8541,2,"american falls","idaho","ID",225
42.7838,-71.0871,16,"haverhill","massachusetts","MA",495085.714285714
42.7848,-88.3973,8,"east troy","wisconsin","WI",229680
42.793,-74.6129,2,"sharon springs","new york","NY",16200
42.7945,-85.5153,1,"caledonia","michigan","MI",NA
42.7965,-77.0679,1,"hall","new york","NY",180
42.7966,-78.8324,1,"blasdell","new york","NY",2592000
42.7986,-87.8762,6,"caledonia","wisconsin","WI",624
42.7987,-83.6235,9,"holly","michigan","MI",628893.333333333
42.7994,-83.7144,14,"fenton","michigan","MI",958020
42.8025,-73.9276,17,"schenectady","new york","NY",470017.5
42.8049,-83.0041,5,"romeo","michigan","MI",142.5
42.8063,-102.2039,1,"gordon","nebraska","NE",3600
42.8094,-82.7518,3,"richmond","michigan","MI",864060
42.8095,-89.8606,2,"blanchardville","wisconsin","WI",165
42.8098,-84.7909,1,"eagle","michigan","MI",864000
42.8124,-70.8878,4,"newburyport","massachusetts","MA",111900
42.813,-89.6337,1,"new glarus","wisconsin","WI",432000
42.8139,-86.0129,13,"zeeland","michigan","MI",684600
42.8163,-114.8975,2,"hagerman","idaho","ID",1050
42.8182,-78.8326,4,"lackawanna","new york","NY",2205
42.8194,-83.7811,1,"linden","michigan","MI",864000
42.8195,-84.232,1,"perry","michigan","MI",360
42.8202,-84.4546,1,"bath","michigan","MI",1200
42.8217,-83.2563,10,"oxford","michigan","MI",617314.285714286
42.823,-88.1573,2,"wind lake","wisconsin","WI",600
42.8262,-82.493,6,"st. clair","michigan","MI",62.5
42.8268,-96.5571,1,"akron","iowa","IA",NA
42.8307,-77.9015,1,"greigsville","new york","NY",NA
42.8313,-108.7599,3,"lander","wyoming","WY",28940
42.8321,-73.9607,3,"scotia","new york","NY",101480
42.8362,-84.1832,2,"morrice","michigan","MI",1728150
42.8364,-84.575,3,"dewitt","michigan","MI",180
42.8367,-77.7032,2,"lakeville","new york","NY",216300
42.8372,-88.7341,5,"whitewater","wisconsin","WI",518772
42.8385,-89.0699,6,"edgerton","wisconsin","WI",778128
42.8405,-85.6739,1,"cutlerville","michigan","MI",60
42.8415,-91.8036,1,"fayette","iowa","IA",300
42.842,-106.3207,25,"casper","wyoming","WY",684790.434782609
42.8424,-82.8832,2,"armada","michigan","MI",432000
42.8473,-106.383,1,"mills","wyoming","WY",40
42.8498,-92.0971,1,"sumner","iowa","IA",180
42.8511,-83.4427,5,"ortonville","michigan","MI",786390
42.8524,-89.3723,1,"brooklyn","wisconsin","WI",60
42.853,-70.9446,8,"amesbury","massachusetts","MA",864120
42.8558,-72.6017,1,"west brattleboro","vermont","VT",NA
42.8565,-105.8624,4,"glenrock","wyoming","WY",870
42.8566,-88.3269,19,"mukwonago","wisconsin","WI",218.333333333333
42.8625,-97.8963,1,"springfield","south dakota","SD",NA
42.8631,-85.8628,8,"hudsonville","michigan","MI",21806.25
42.8632,-90.1814,2,"mineral point","wisconsin","WI",540090
42.8643,-89.5402,3,"belleville","wisconsin","WI",504080
42.8644,-76.9827,6,"geneva","new york","NY",16425
42.8652,-83.1429,1,"leonard","michigan","MI",600
42.8676,-109.8706,2,"pinedale","wyoming","WY",900
42.868,-106.2525,1,"evansville","wyoming","WY",2700
42.8696,-84.899,1,"portland","michigan","MI",1944000
42.8724,-112.4646,18,"pocatello","idaho","ID",101771.538461538
42.8739,-100.5498,2,"valentine","nebraska","NE",150
42.8766,-84.0658,1,"bancroft","michigan","MI",1200
42.879,-88.4697,1,"eagle","wisconsin","WI",1500
42.8803,-87.9009,10,"oak creek","wisconsin","WI",29826.6666666667
42.8811,-88.6,2,"palmyra","wisconsin","WI",1830
42.8835,-92.3054,1,"frederika","iowa","IA",180
42.8852,-85.5925,11,"kentwood","michigan","MI",24845.2272727273
42.8852,-70.8235,1,"seabrook beach","new hampshire","NH",1080
42.8854,-88.0104,14,"franklin","wisconsin","WI",595195
42.8859,-124.0734,2,"powers","oregon","OR",NA
42.886,-88.1291,9,"muskego","wisconsin","WI",216555
42.8901,-97.3926,12,"yankton","south dakota","SD",1375695
42.8909,-85.7066,12,"wyoming","michigan","MI",864152.5
42.8945,-96.1946,1,"struble","iowa","IA",120
42.8967,-92.8041,1,"greene","iowa","IA",NA
42.8987,-75.6448,3,"morrisville","new york","NY",2160000
42.8991,-77.4241,1,"bloomfield","new york","NY",259200
42.9003,-85.7564,3,"grandville","michigan","MI",216090
42.9015,-91.0971,1,"bagley","wisconsin","WI",NA
42.9016,-78.8487,89,"buffalo","new york","NY",311045.96875
42.9023,-88.2122,1,"big bend","wisconsin","WI",300
42.9037,-73.6895,3,"mechanicville","new york","NY",30100
42.9063,-85.8269,3,"jenison","michigan","MI",576210
42.9084,-82.4806,5,"marysville","michigan","MI",518898
42.9117,-78.7044,3,"depew","new york","NY",3840
42.912,-87.8627,7,"south milwaukee","wisconsin","WI",259392.857142857
42.9127,-83.989,6,"durand","michigan","MI",346260
42.9142,-70.8128,6,"hampton beach","new hampshire","NH",519438
42.9147,-83.5092,2,"goodrich","michigan","MI",240
42.9186,-90.2742,2,"linden","wisconsin","WI",60
42.9208,-97.2791,1,"mission hill","south dakota","SD",750
42.9208,-83.0435,1,"almont","michigan","MI",1800
42.922,-106.3475,1,"bar nunn","wyoming","WY",600
42.9232,-88.6916,1,"hebron","wisconsin","WI",864000
42.9234,-89.2215,5,"stoughton","wisconsin","WI",10005
42.9253,-89.3892,2,"oregon","wisconsin","WI",432000
42.9253,-88.8441,5,"fort atkinson","wisconsin","WI",518616
42.9258,-83.6181,17,"grand blanc","michigan","MI",691557.5
42.9261,-112.4624,1,"chubbuck","idaho","ID",2592000
42.9274,-123.2781,1,"canyonville","oregon","OR",3600
42.9294,-85.2105,1,"saranac","michigan","MI",300
42.9306,-75.3802,2,"waterville","new york","NY",600
42.9338,-76.5684,19,"auburn","new york","NY",576281.111111111
42.9351,-85.3457,6,"lowell","michigan","MI",518470
42.9357,-88.4038,1,"north prairie","wisconsin","WI",300
42.9369,-114.4055,2,"shoshone","idaho","ID",630
42.9371,-88.0018,2,"greendale","wisconsin","WI",900
42.9373,-114.7134,1,"gooding","idaho","ID",3600
42.938,-75.4636,2,"oriskany falls","new york","NY",300
42.942,-74.1907,3,"amsterdam","new york","NY",495
42.9422,-83.2897,1,"metamora","michigan","MI",240
42.9464,-85.6088,2,"east grand rapids","michigan","MI",432000
42.9467,-87.8641,6,"cudahy","wisconsin","WI",550
42.9479,-74.2988,1,"tribes hill","new york","NY",180
42.9494,-72.2997,14,"keene","new hampshire","NH",154153.846153846
42.9497,-95.0129,2,"webb","iowa","IA",420
42.9502,-92.5417,1,"nashua","iowa","IA",1296000
42.9503,-115.3068,2,"glenns ferry","idaho","ID",120
42.9536,-74.372,1,"fonda","new york","NY",864000
42.9542,-123.3646,1,"riddle","oregon","OR",750
42.9553,-91.6356,1,"elgin","iowa","IA",240
42.9555,-77.2228,1,"shortsville","new york","NY",300
42.9557,-77.5903,3,"honeoye falls","new york","NY",374440
42.9588,-91.8132,1,"west union","iowa","IA",600
42.9608,-77.1348,1,"clifton springs","new york","NY",150
42.9611,-78.4026,3,"corfu","new york","NY",432090
42.9619,-88.0051,4,"greenfield","wisconsin","WI",210
42.962,-85.6562,89,"grand rapids","michigan","MI",547718.4625
42.9623,-78.7418,8,"williamsville","new york","NY",1110919.28571429
42.9626,-83.826,4,"swartz creek","michigan","MI",2160270
42.9646,-78.8713,5,"kenmore","new york","NY",972262.5
42.9648,-92.1965,2,"fredericksburg","iowa","IA",864000
42.966,-90.1297,1,"dodgeville","wisconsin","WI",300
42.9716,-87.8729,3,"st. francis","wisconsin","WI",160
42.9726,-88.1291,11,"new berlin","wisconsin","WI",102409.090909091
42.9754,-75.2488,4,"clayville","new york","NY",260
42.9772,-85.0727,3,"ionia","michigan","MI",1468970
42.9822,-82.4387,9,"port huron","michigan","MI",5897.14285714286
42.9823,-88.6389,2,"rome","wisconsin","WI",210
42.9838,-84.1163,1,"corunna","michigan","MI",60
42.9848,-71.4447,37,"manchester","new hampshire","NH",316200
42.9851,-85.9509,4,"allendale","michigan","MI",630
42.9853,-85.7446,2,"walker","michigan","MI",172800
42.9855,-95.875,1,"granville","iowa","IA",210
42.9859,-89.4255,2,"fitchburg","wisconsin","WI",1728150
42.9893,-89.5383,3,"verona","wisconsin","WI",1152060
42.9955,-84.176,1,"owosso","michigan","MI",900
42.9974,-83.6175,7,"burton","michigan","MI",35880
42.9987,-78.1802,11,"batavia","new york","NY",1037481
43.0005,-84.5555,3,"st. johns","michigan","MI",210
43.0015,-96.4829,1,"hawarden","iowa","IA",600
43.0031,-84.3742,1,"ovid","michigan","MI",1080000
43.0042,-88.3739,1,"wales","wisconsin","WI",300
43.0044,-88.8084,2,"jefferson","wisconsin","WI",180
43.006,-89.7317,2,"mount horeb","wisconsin","WI",300
43.0068,-88.0296,10,"west allis","wisconsin","WI",459457.5
43.0068,-73.8525,3,"ballston spa","new york","NY",90
43.0069,-108.9205,2,"fort washakie","wyoming","WY",865800
43.0073,-74.3755,1,"johnstown","new york","NY",18000
43.0074,-82.9271,1,"capac","michigan","MI",NA
43.0081,-97.106,1,"wakonda","south dakota","SD",1296000
43.0085,-78.6308,2,"clarence center","new york","NY",1050
43.0087,-88.2464,21,"waukesha","wisconsin","WI",655309.5
43.0088,-88.476,2,"dousman","wisconsin","WI",432150
43.0105,-78.8805,16,"tonawanda","new york","NY",540804.375
43.0114,-75.0396,2,"ilion","new york","NY",240
43.0117,-89.8968,1,"barneveld","wisconsin","WI",450
43.0118,-88.5903,1,"sullivan","wisconsin","WI",2592000
43.0124,-87.971,1,"west milwaukee","wisconsin","WI",864000
43.0145,-112.4573,1,"fort hall","idaho","ID",120
43.0166,-88.6998,1,"helenville","wisconsin","WI",2592000
43.017,-83.0765,4,"imlay city","michigan","MI",108195
43.0179,-78.4978,3,"akron","new york","NY",480
43.0203,-89.2858,2,"mcfarland","wisconsin","WI",240
43.0226,-123.2812,6,"myrtle creek","oregon","OR",520
43.0231,-96.6279,2,"alcester","south dakota","SD",1650
43.0235,-83.6922,35,"flint","michigan","MI",569345
43.027,-102.5525,1,"pine ridge","south dakota","SD",3600
43.0308,-75.9985,1,"fayetteville","new york","NY",7776000
43.0314,-83.1607,5,"attica","michigan","MI",966
43.0319,-83.5186,6,"davison","michigan","MI",87680
43.0366,-76.6263,1,"port byron","new york","NY",432000
43.0409,-76.1438,64,"syracuse","new york","NY",478167.368421053
43.0418,-77.093,2,"newark","new york","NY",900
43.0421,-108.414,9,"riverton","wyoming","WY",230733.333333333
43.0429,-91.1373,1,"prairie du chien","wisconsin","WI",300
43.0438,-85.6779,4,"comstock park","michigan","MI",990
43.0447,-83.3254,13,"lapeer","michigan","MI",1228575
43.0452,-74.8566,1,"little falls","new york","NY",864000
43.0457,-78.8659,12,"north tonawanda","new york","NY",1344
43.0462,-75.8749,4,"chittenango","new york","NY",1260
43.0475,-90.3801,2,"highland","wisconsin","WI",651600
43.0482,-76.5637,1,"weedsport","new york","NY",NA
43.0488,-75.3785,4,"clinton","new york","NY",1020
43.0489,-115.866,2,"mountain home afb","idaho","ID",3450
43.0491,-74.3465,5,"gloversville","new york","NY",648285
43.0492,-89.0762,2,"deerfield","wisconsin","WI",120
43.0524,-92.9477,3,"rockford","iowa","IA",660
43.054,-89.3334,1,"monona","wisconsin","WI",2592000
43.0553,-86.2201,4,"grand haven","michigan","MI",972195
43.0563,-92.3153,1,"new hampton","iowa","IA",900
43.058,-70.7826,14,"portsmouth","new hampshire","NH",93146.9642857143
43.0615,-88.0347,9,"wauwatosa","wisconsin","WI",864204
43.0617,-124.1326,4,"myrtle point","oregon","OR",281325
43.0637,-83.8403,2,"flushing","michigan","MI",600
43.0637,-76.0697,1,"east syracuse","new york","NY",300
43.064,-88.1231,17,"brookfield","wisconsin","WI",158960
43.0642,-87.9673,86,"milwaukee","wisconsin","WI",303543.6
43.0644,-92.6745,2,"charles city","iowa","IA",216180
43.0658,-85.9341,1,"coopersville","michigan","MI",64800
43.0671,-76.4728,1,"jordan","new york","NY",NA
43.0674,-73.7775,11,"saratoga springs","new york","NY",829968
43.0701,-88.2411,5,"pewaukee","wisconsin","WI",315.25
43.072,-88.3913,4,"delafield","wisconsin","WI",691380
43.0733,-86.1944,1,"spring lake","michigan","MI",300
43.0742,-76.0085,3,"minoa","new york","NY",576300
43.0743,-94.2302,2,"algona","iowa","IA",1860
43.0768,-98.2934,2,"wagner","south dakota","SD",3825
43.0769,-75.6621,2,"oneida","new york","NY",432450
43.0776,-88.9054,5,"lake mills","wisconsin","WI",433845
43.0812,-88.7702,1,"johnson creek","wisconsin","WI",120
43.0826,-89.3931,84,"madison","wisconsin","WI",420829.243421053
43.0835,-75.7559,1,"canastota","new york","NY",NA
43.0864,-95.6209,2,"primghar","iowa","IA",360
43.0883,-70.6988,2,"kittery point","maine","ME",120
43.0914,-87.8864,2,"shorewood","wisconsin","WI",1944150
43.0921,-79.0147,12,"niagara falls","new york","NY",990485.454545455
43.0961,-75.226,34,"utica","new york","NY",435322.258064516
43.099,-77.4427,8,"fairport","new york","NY",486361.125
43.0995,-88.495,7,"oconomowoc","wisconsin","WI",839876.571428571
43.1015,-73.5808,3,"schuylerville","new york","NY",770
43.1027,-88.3399,9,"hartland","wisconsin","WI",20110
43.1031,-74.7749,1,"dolgeville","new york","NY",2592000
43.1061,-76.2093,16,"liverpool","new york","NY",74766.4285714286
43.1065,-89.5058,12,"middleton","wisconsin","WI",1504281.81818182
43.1085,-88.0713,2,"butler","wisconsin","WI",1410
43.1124,-75.2739,1,"yorkville","new york","NY",60
43.1132,-87.9004,1,"whitefish bay","wisconsin","WI",420
43.1141,-124.4157,11,"bandon","oregon","OR",2226
43.1145,-89.648,2,"cross plains","wisconsin","WI",825
43.1146,-94.6799,1,"emmetsburg","iowa","IA",1728000
43.1176,-83.6987,2,"mount morris","michigan","MI",60
43.12,-123.4242,4,"winston","oregon","OR",1050
43.124,-75.2966,1,"whitesboro","new york","NY",180
43.1248,-86.1561,3,"fruitport","michigan","MI",433300
43.1264,-121.0495,2,"silver lake","oregon","OR",60
43.1266,-85.5582,8,"rockford","michigan","MI",612407.5
43.1277,-82.7973,1,"yale","michigan","MI",300
43.1282,-92.7402,1,"floyd","iowa","IA",1800
43.1283,-93.4621,1,"ventura","iowa","IA",60
43.13,-94.8984,1,"ruthven","iowa","IA",180
43.1301,-96.4556,1,"hudson","south dakota","SD",1800
43.1324,-115.6972,20,"mountain home","idaho","ID",775449.631578947
43.1339,-76.1306,1,"north syracuse","new york","NY",2592000
43.1341,-88.2232,2,"sussex","wisconsin","WI",255
43.1346,-93.374,3,"clear lake","iowa","IA",116600
43.1391,-72.5101,2,"saxtons river","vermont","VT",6480000
43.1423,-88.3088,2,"merton","wisconsin","WI",150
43.1426,-100.9028,1,"st. francis","south dakota","SD",NA
43.1435,-90.6951,3,"boscobel","wisconsin","WI",600
43.1435,-84.1684,1,"oakley","michigan","MI",150
43.1435,-70.649,1,"york harbor","maine","ME",2640
43.1451,-78.8777,2,"sanborn","new york","NY",600
43.1468,-95.1534,5,"spencer","iowa","IA",519792
43.1469,-91.7646,1,"ossian","iowa","IA",432000
43.1481,-97.7199,1,"scotland","south dakota","SD",NA
43.1487,-93.1998,6,"mason city","iowa","IA",260
43.1487,-88.1227,9,"menomonee falls","wisconsin","WI",960573.333333333
43.1522,-88.1604,1,"lannon","wisconsin","WI",6480000
43.1545,-75.9734,2,"bridgeport","new york","NY",300
43.1567,-83.4069,1,"columbiaville","michigan","MI",3600
43.157,-76.3318,13,"baldwinsville","new york","NY",106836.923076923
43.1577,-92.5911,1,"colwell","iowa","IA",300
43.1621,-86.2519,3,"norton shores","michigan","MI",740
43.1631,-111.0196,2,"alpine","wyoming","WY",3600
43.1661,-83.5247,3,"otisville","michigan","MI",320
43.168,-77.6162,99,"rochester","new york","NY",189153.75
43.1698,-78.6956,18,"lockport","new york","NY",526955.625
43.1706,-70.622,4,"cape neddick","maine","ME",432901
43.1726,-89.0614,4,"marshall","wisconsin","WI",240
43.1743,-87.975,4,"brown deer","wisconsin","WI",255
43.1749,-101.7324,1,"martin","south dakota","SD",300
43.1765,-83.8932,1,"montrose","michigan","MI",120
43.1773,-83.7355,3,"clio","michigan","MI",820
43.179,-95.4768,1,"hartley","iowa","IA",60
43.1796,-95.8441,1,"sheldon","iowa","IA",300
43.1797,-85.2533,3,"greenville","michigan","MI",600
43.1802,-124.1841,1,"coquille","oregon","OR",3600
43.1814,-95.6553,1,"sanborn","iowa","IA",300
43.1827,-89.2358,5,"sun prairie","wisconsin","WI",65175
43.1829,-89.4445,3,"waunakee","wisconsin","WI",144100
43.1835,-88.9898,1,"waterloo","wisconsin","WI",NA
43.1844,-90.5719,1,"blue river","wisconsin","WI",600
43.1849,-102.7267,2,"oglala","south dakota","SD",3600
43.1851,-84.12,1,"chesaning","michigan","MI",1800
43.1873,-90.4334,1,"muscoda","wisconsin","WI",20
43.1882,-77.8069,3,"spencerport","new york","NY",504360
43.1887,-70.8845,22,"dover","new hampshire","NH",470826.578947368
43.1889,-85.9416,1,"ravenna","michigan","MI",1500
43.1893,-88.7285,2,"watertown","wisconsin","WI",216005
43.193,-97.8434,1,"kaylor","south dakota","SD",120
43.194,-112.3455,5,"blackfoot","idaho","ID",1555764
